,date,yrMnth,dayOW,account,company,companyCode,cost,spenInc,category.unique,subcategory.unique
3977,12/3/2017,Dec-17,Sun,Credit,,,-14.74,Spend,Interest,Interest
3978,1/3/2018,Jan-18,Wed,Credit,,,-9.58,Spend,Interest,Interest
3979,1/3/2018,Jan-18,Wed,Credit,,,-23.81,Spend,Interest,Interest
3980,2/2/2018,Feb-18,Fri,Credit,,,-12.52,Spend,Interest,Interest
3981,2/2/2018,Feb-18,Fri,Credit,,,-24.78,Spend,Interest,Interest
3982,3/2/2018,Mar-18,Fri,Credit,,,-7.15,Spend,Interest,Interest
3983,5/3/2018,May-18,Thu,Credit,,,-25.53,Spend,Interest,Interest
3984,6/3/2018,Jun-18,Sun,Credit,,,-39.66,Spend,Interest,Interest
3985,7/3/2018,Jul-18,Tue,Credit,,,-35.25,Spend,Interest,Interest
3986,8/3/2018,Aug-18,Fri,Credit,,,-32.34,Spend,Interest,Interest
3987,9/3/2018,Sep-18,Mon,Credit,,,-27.34,Spend,Interest,Interest
3988,10/3/2018,Oct-18,Wed,Credit,,,-37.69,Spend,Interest,Interest
3989,11/2/2018,Nov-18,Fri,Credit,,,-35.91,Spend,Interest,Interest
3990,12/3/2018,Dec-18,Mon,Credit,,,-36.9,Spend,Interest,Interest
3991,1/3/2019,Jan-19,Thu,Credit,,,-35.84,Spend,Interest,Interest
3992,2/3/2019,Feb-19,Sun,Credit,,,-50.24,Spend,Interest,Interest
3993,3/3/2019,Mar-19,Sun,Credit,,,-47.54,Spend,Interest,Interest
3994,4/3/2019,Apr-19,Wed,Credit,,,-44.04,Spend,Interest,Interest
3995,5/3/2019,May-19,Fri,Credit,,,-72.37,Spend,Interest,Interest
3996,6/3/2019,Jun-19,Mon,Credit,,,-87.89,Spend,Interest,Interest
3997,6/18/2019,Jun-19,Tue,Credit,,,-87.89,Spend,Interest,Interest
3998,6/18/2019,Jun-19,Tue,Credit,,,-87.89,Spend,Interest,Interest
3999,6/21/2019,Jun-19,Fri,Credit,,,102.83,Inc,Interest,Interest
4000,6/21/2019,Jun-19,Fri,Credit,,,87.89,Inc,Interest,Interest
4001,9/3/2019,Sep-19,Tue,Credit,,,-125.71,Spend,Interest,Interest
4002,9/16/2019,Sep-19,Mon,Amex_CredCard,,,-12.22,Spend,Interest,Interest
4003,10/3/2019,Oct-19,Thu,Credit,,,-136.54,Spend,Interest,Interest
4004,10/13/2019,Oct-19,Sun,Amex,,,-14.38,Spend,Interest,Interest
4005,10/17/2019,Oct-19,Thu,Amex_CredCard,,,-15.69,Spend,Interest,Interest
4006,11/3/2019,Nov-19,Sun,Credit,,,-72.39,Spend,Interest,Interest
4007,11/12/2019,Nov-19,Tue,Amex,,,-10.44,Spend,Interest,Interest
4008,11/15/2019,Nov-19,Fri,Amex_CredCard,,,-12.39,Spend,Interest,Interest
4009,12/3/2019,Dec-19,Tue,Credit,,,-43.01,Spend,Interest,Interest
4010,12/17/2019,Dec-19,Tue,Amex_CredCard,,,-14.47,Spend,Interest,Interest
4011,1/17/2020,Jan-20,Fri,Amex_CredCard,,,-13.24,Spend,Interest,Interest
4012,2/3/2020,Feb-20,Mon,Credit,,,-35.45,Spend,Interest,Interest
4013,2/14/2020,Feb-20,Fri,Amex_CredCard,,,-7.85,Spend,Interest,Interest
4014,3/3/2020,Mar-20,Tue,Credit,,,-47.14,Spend,Interest,Interest
4015,3/17/2020,Mar-20,Tue,Amex_CredCard,,,-5.65,Spend,Interest,Interest
4016,4/3/2020,Apr-20,Fri,Credit,,,-19.29,Spend,Interest,Interest
4017,4/16/2020,Apr-20,Thu,Amex_CredCard,,,-3.93,Spend,Interest,Interest
4018,5/3/2020,May-20,Sun,Credit,,,-15.48,Spend,Interest,Interest
4019,5/17/2020,May-20,Sun,Amex_CredCard,,,-1.68,Spend,Interest,Interest
4020,6/3/2020,Jun-20,Wed,Credit,,,-27,Spend,Interest,Interest
4021,7/3/2020,Jul-20,Fri,Credit,,,-31.3,Spend,Interest,Interest
4022,8/3/2020,Aug-20,Mon,Credit,,,-57.58,Spend,Interest,Interest
4023,1/31/2019,Jan-19,Thu,Amex,,,-12.49,Spend,Kelli,Clothes
4024,1/1/2017,Jan-17,Sun,Amex,,,-19.25,Spend,Kelli,Miscellaneous
4025,1/3/2017,Jan-17,Tue,Amex,,,-6,Spend,Kelli,Miscellaneous
4026,1/13/2017,Jan-17,Fri,Amex,,,-23,Spend,Kelli,Miscellaneous
4027,1/19/2017,Jan-17,Thu,Amex,,,-20.36,Spend,Kelli,Miscellaneous
4028,1/25/2017,Jan-17,Wed,Amex,,,-24.61,Spend,Kelli,Miscellaneous
4029,1/30/2017,Jan-17,Mon,Amex,,,-21,Spend,Kelli,Miscellaneous
4030,2/1/2017,Feb-17,Wed,Amex,,,-19.25,Spend,Kelli,Miscellaneous
4031,2/22/2017,Feb-17,Wed,Amex,,,-16.04,Spend,Kelli,Miscellaneous
4032,3/1/2017,Mar-17,Wed,Amex,,,-19.25,Spend,Kelli,Miscellaneous
4033,3/30/2017,Mar-17,Thu,Amex,,,-110,Spend,Kelli,Miscellaneous
4034,3/31/2017,Mar-17,Fri,Amex,,,-48,Spend,Kelli,Miscellaneous
4035,4/1/2017,Apr-17,Sat,Amex,,,-19.25,Spend,Kelli,Miscellaneous
4036,4/2/2017,Apr-17,Sun,Amex,,,-49.99,Spend,Kelli,Miscellaneous
4037,4/3/2017,Apr-17,Mon,Amex,,,-62.54,Spend,Kelli,Miscellaneous
4038,4/3/2017,Apr-17,Mon,Amex,,,-16.15,Spend,Kelli,Miscellaneous
4039,4/17/2017,Apr-17,Mon,Amex,,,-42.15,Spend,Kelli,Miscellaneous
4040,4/18/2017,Apr-17,Tue,Amex,,,-23,Spend,Kelli,Miscellaneous
4041,4/25/2017,Apr-17,Tue,Amex,,,-74.2,Spend,Kelli,Miscellaneous
4042,4/29/2017,Apr-17,Sat,Amex,,,-32.79,Spend,Kelli,Miscellaneous
4043,5/1/2017,May-17,Mon,Amex,,,-19.25,Spend,Kelli,Miscellaneous
4044,5/17/2017,May-17,Wed,Amex,,,-10.59,Spend,Kelli,Miscellaneous
4045,6/1/2017,Jun-17,Thu,Amex,,,-19.25,Spend,Kelli,Miscellaneous
4046,6/6/2017,Jun-17,Tue,Amex,,,-49.18,Spend,Kelli,Miscellaneous
4047,6/12/2017,Jun-17,Mon,Amex,,,-23,Spend,Kelli,Miscellaneous
4048,6/14/2017,Jun-17,Wed,Amex,,,-4.9,Spend,Kelli,Miscellaneous
4049,6/14/2017,Jun-17,Wed,Amex,,,-47.74,Spend,Kelli,Miscellaneous
4050,6/28/2017,Jun-17,Wed,Amex,,,-19.26,Spend,Kelli,Miscellaneous
4051,7/1/2017,Jul-17,Sat,Amex,,,-19.25,Spend,Kelli,Miscellaneous
4052,7/7/2017,Jul-17,Fri,Amex,,,-54.19,Spend,Kelli,Miscellaneous
4053,7/19/2017,Jul-17,Wed,Credit,,,-49.5,Spend,Kelli,Miscellaneous
4054,8/1/2017,Aug-17,Tue,Amex,,,-27.61,Spend,Kelli,Miscellaneous
4055,8/16/2017,Aug-17,Wed,Amex,,,-9.9,Spend,Kelli,Miscellaneous
4056,8/16/2017,Aug-17,Wed,Credit,,,-30,Spend,Kelli,Miscellaneous
4057,8/21/2017,Aug-17,Mon,Amex,,,-26.7,Spend,Kelli,Miscellaneous
4058,9/21/2017,Sep-17,Thu,Amex,,,-2.43,Spend,Kelli,Miscellaneous
4059,10/10/2017,Oct-17,Tue,Credit,,,-31,Spend,Kelli,Miscellaneous
4060,10/12/2017,Oct-17,Thu,Credit,,,-74.9,Spend,Kelli,Miscellaneous
4061,10/18/2017,Oct-17,Wed,Amex,,,-32.49,Spend,Kelli,Miscellaneous
4062,10/20/2017,Oct-17,Fri,Amex,,,-32,Spend,Kelli,Miscellaneous
4063,10/25/2017,Oct-17,Wed,Amex,,,-42,Spend,Kelli,Miscellaneous
4064,12/1/2017,Dec-17,Fri,Amex,,,-26.11,Spend,Kelli,Miscellaneous
4065,12/10/2017,Dec-17,Sun,Amex,,,-29.91,Spend,Kelli,Miscellaneous
4066,12/12/2017,Dec-17,Tue,Amex,,,-38.06,Spend,Kelli,Miscellaneous
4067,1/11/2018,Jan-18,Thu,Amex,,,-36.89,Spend,Kelli,Miscellaneous
4068,2/16/2018,Feb-18,Fri,Amex,,,-160,Spend,Kelli,Miscellaneous
4069,2/16/2018,Feb-18,Fri,Amex,,,-29.34,Spend,Kelli,Miscellaneous
4070,3/7/2018,Mar-18,Wed,Amex,,,-52.73,Spend,Kelli,Miscellaneous
4071,3/9/2018,Mar-18,Fri,Credit,,,-47,Spend,Kelli,Miscellaneous
4072,3/30/2018,Mar-18,Fri,Amex,,,-28.08,Spend,Kelli,Miscellaneous
4073,4/7/2018,Apr-18,Sat,Amex,,,-42.5,Spend,Kelli,Miscellaneous
4074,4/11/2018,Apr-18,Wed,Amex,,,-8.25,Spend,Kelli,Miscellaneous
4075,4/16/2018,Apr-18,Mon,Amex,,,-120,Spend,Kelli,Miscellaneous
4076,4/16/2018,Apr-18,Mon,Amex,,,-27,Spend,Kelli,Miscellaneous
4077,4/16/2018,Apr-18,Mon,Amex,,,-27.13,Spend,Kelli,Miscellaneous
4078,4/20/2018,Apr-18,Fri,Amex,,,-78,Spend,Kelli,Miscellaneous
4079,4/24/2018,Apr-18,Tue,Amex,,,-42,Spend,Kelli,Miscellaneous
4080,5/4/2018,May-18,Fri,Credit,,,-47,Spend,Kelli,Miscellaneous
4081,5/21/2018,May-18,Mon,Amex,,,-57.74,Spend,Kelli,Miscellaneous
4082,5/26/2018,May-18,Sat,Credit,,,-28,Spend,Kelli,Miscellaneous
4083,6/25/2018,Jun-18,Mon,Amex,,,-150,Spend,Kelli,Miscellaneous
4084,7/11/2018,Jul-18,Wed,Amex,,,-14.82,Spend,Kelli,Miscellaneous
4085,7/13/2018,Jul-18,Fri,Amex,,,-16.2,Spend,Kelli,Miscellaneous
4086,8/2/2018,Aug-18,Thu,Amex,,,-54.1,Spend,Kelli,Miscellaneous
4087,8/12/2018,Aug-18,Sun,Amex,,,-200,Spend,Kelli,Miscellaneous
4088,8/21/2018,Aug-18,Tue,Amex,,,-25,Spend,Kelli,Miscellaneous
4089,8/22/2018,Aug-18,Wed,Checking,,,-69,Spend,Kelli,Miscellaneous
4090,8/31/2018,Aug-18,Fri,Amex,,,-52.03,Spend,Kelli,Miscellaneous
4091,9/28/2018,Sep-18,Fri,Amex,,,-135,Spend,Kelli,Miscellaneous
4092,11/6/2018,Nov-18,Tue,Amex,,,-130,Spend,Kelli,Miscellaneous
4093,11/8/2018,Nov-18,Thu,Amex,,,-36.01,Spend,Kelli,Miscellaneous
4094,11/26/2018,Nov-18,Mon,Amex,,,-54.33,Spend,Kelli,Miscellaneous
4095,11/28/2018,Nov-18,Wed,Amex,,,-70,Spend,Kelli,Miscellaneous
4096,12/9/2018,Dec-18,Sun,Amex,,,-36.84,Spend,Kelli,Miscellaneous
4097,12/13/2018,Dec-18,Thu,Amex,,,-23.44,Spend,Kelli,Miscellaneous
4098,12/13/2018,Dec-18,Thu,Amex,,,-27.12,Spend,Kelli,Miscellaneous
4099,12/20/2018,Dec-18,Thu,Amex,,,-130,Spend,Kelli,Miscellaneous
4100,1/1/2019,Jan-19,Tue,Amex,,,-50.53,Spend,Kelli,Miscellaneous
4101,1/11/2019,Jan-19,Fri,Amex,,,-70,Spend,Kelli,Miscellaneous
4102,1/17/2019,Jan-19,Thu,Amex,,,14.99,Inc,Kelli,Miscellaneous
4103,2/7/2019,Feb-19,Thu,Amex,,,-155,Spend,Kelli,Miscellaneous
4104,3/1/2019,Mar-19,Fri,Amex,,,-70,Spend,Kelli,Miscellaneous
4105,3/5/2019,Mar-19,Tue,Amex,,,-59.52,Spend,Kelli,Miscellaneous
4106,3/31/2019,Mar-19,Sun,Amex,,,-55.12,Spend,Kelli,Miscellaneous
4107,4/5/2019,Apr-19,Fri,Amex,,,-165,Spend,Kelli,Miscellaneous
4108,5/21/2019,May-19,Tue,Amex,,,-185,Spend,Kelli,Miscellaneous
4109,6/13/2019,Jun-19,Thu,Amex,,,-184.28,Spend,Kelli,Miscellaneous
4110,6/13/2019,Jun-19,Thu,Amex,,,-84,Spend,Kelli,Miscellaneous
4111,6/16/2019,Jun-19,Sun,Amex,,,50,Inc,Kelli,Miscellaneous
4112,6/17/2019,Jun-19,Mon,Amex,,,-86.87,Spend,Kelli,Miscellaneous
4113,6/26/2019,Jun-19,Wed,Amex,,,-26.84,Spend,Kelli,Miscellaneous
4114,6/26/2019,Jun-19,Wed,Amex,,,-33,Spend,Kelli,Miscellaneous
4115,7/4/2019,Jul-19,Thu,Credit,,,-1188,Spend,Kelli,Miscellaneous
4116,7/16/2019,Jul-19,Tue,Credit,,,-130,Spend,Kelli,Miscellaneous
4117,8/9/2019,Aug-19,Fri,Amex,,,-50,Spend,Kelli,Miscellaneous
4118,8/9/2019,Aug-19,Fri,Amex,,,-17.9,Spend,Kelli,Miscellaneous
4119,8/26/2019,Aug-19,Mon,Amex,,,-5.25,Spend,Kelli,Miscellaneous
4120,8/26/2019,Aug-19,Mon,Amex,,,-5.25,Spend,Kelli,Miscellaneous
4121,8/27/2019,Aug-19,Tue,Credit,,,-40,Spend,Kelli,Miscellaneous
4122,8/27/2019,Aug-19,Tue,Amex,,,-47.37,Spend,Kelli,Miscellaneous
4123,9/1/2019,Sep-19,Sun,Amex,,,-63.7,Spend,Kelli,Miscellaneous
4124,9/4/2019,Sep-19,Wed,Amex,,,-253,Spend,Kelli,Miscellaneous
4125,9/4/2019,Sep-19,Wed,Amex,,,5.25,Inc,Kelli,Miscellaneous
4126,9/9/2019,Sep-19,Mon,Amex,,,-50,Spend,Kelli,Miscellaneous
4127,9/13/2019,Sep-19,Fri,Credit,,,-28,Spend,Kelli,Miscellaneous
4128,9/18/2019,Sep-19,Wed,Amex,,,-106.22,Spend,Kelli,Miscellaneous
4129,9/26/2019,Sep-19,Thu,Amex_CredCard,,,-2051,Spend,Kelli,Miscellaneous
4130,10/1/2019,Oct-19,Tue,Amex,,,-79.61,Spend,Kelli,Miscellaneous
4131,10/9/2019,Oct-19,Wed,Amex,,,-164,Spend,Kelli,Miscellaneous
4132,10/11/2019,Oct-19,Fri,Amex,,,48.42,Inc,Kelli,Miscellaneous
4133,10/14/2019,Oct-19,Mon,Amex_CredCard,,,-27.78,Spend,Kelli,Miscellaneous
4134,10/15/2019,Oct-19,Tue,Amex_CredCard,,,-441,Spend,Kelli,Miscellaneous
4135,10/18/2019,Oct-19,Fri,Amex_CredCard,,,100,Inc,Kelli,Miscellaneous
4136,10/20/2019,Oct-19,Sun,Amex_CredCard,,,-93.73,Spend,Kelli,Miscellaneous
4137,10/22/2019,Oct-19,Tue,Amex_CredCard,,,-28,Spend,Kelli,Miscellaneous
4138,10/22/2019,Oct-19,Tue,Amex_CredCard,,,49.5,Inc,Kelli,Miscellaneous
4139,11/18/2019,Nov-19,Mon,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4140,11/25/2019,Nov-19,Mon,Amex_CredCard,,,-122.02,Spend,Kelli,Miscellaneous
4141,11/30/2019,Nov-19,Sat,Amex_CredCard,,,-74.25,Spend,Kelli,Miscellaneous
4142,12/5/2019,Dec-19,Thu,Amex_CredCard,,,-174,Spend,Kelli,Miscellaneous
4143,12/12/2019,Dec-19,Thu,Amex,,,-20,Spend,Kelli,Miscellaneous
4144,12/16/2019,Dec-19,Mon,Amex_CredCard,,,-40.49,Spend,Kelli,Miscellaneous
4145,12/17/2019,Dec-19,Tue,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4146,12/23/2019,Dec-19,Mon,Amex_CredCard,,,-28,Spend,Kelli,Miscellaneous
4147,12/25/2019,Dec-19,Wed,Amex_CredCard,,,-80,Spend,Kelli,Miscellaneous
4148,1/3/2020,Jan-20,Fri,Amex,,,-9.9,Spend,Kelli,Miscellaneous
4149,1/8/2020,Jan-20,Wed,Credit,,,-664,Spend,Kelli,Miscellaneous
4150,1/14/2020,Jan-20,Tue,Credit,,,-145,Spend,Kelli,Miscellaneous
4151,1/17/2020,Jan-20,Fri,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4152,1/21/2020,Jan-20,Tue,Amex,,,-28,Spend,Kelli,Miscellaneous
4153,1/28/2020,Jan-20,Tue,Amex,,,-54.59,Spend,Kelli,Miscellaneous
4154,2/2/2020,Feb-20,Sun,Amex,,,-99.82,Spend,Kelli,Miscellaneous
4155,2/5/2020,Feb-20,Wed,Amex,,,-21.05,Spend,Kelli,Miscellaneous
4156,2/17/2020,Feb-20,Mon,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4157,2/19/2020,Feb-20,Wed,Amex,,,-36,Spend,Kelli,Miscellaneous
4158,3/9/2020,Mar-20,Mon,Amex,,,-20,Spend,Kelli,Miscellaneous
4159,3/12/2020,Mar-20,Thu,Amex,,,-165,Spend,Kelli,Miscellaneous
4160,3/17/2020,Mar-20,Tue,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4161,4/17/2020,Apr-20,Fri,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4162,4/19/2020,Apr-20,Sun,Amex,,,-180,Spend,Kelli,Miscellaneous
4163,5/6/2020,May-20,Wed,Amex,,,-5.6,Spend,Kelli,Miscellaneous
4164,5/13/2020,May-20,Wed,Amex,,,-34.75,Spend,Kelli,Miscellaneous
4165,5/16/2020,May-20,Sat,Amex,,,-140,Spend,Kelli,Miscellaneous
4166,5/17/2020,May-20,Sun,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4167,5/22/2020,May-20,Fri,Amex,,,-447,Spend,Kelli,Miscellaneous
4168,5/26/2020,May-20,Tue,Amex,,,-141.21,Spend,Kelli,Miscellaneous
4169,5/29/2020,May-20,Fri,Amex,,,-33,Spend,Kelli,Miscellaneous
4170,6/17/2020,Jun-20,Wed,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4171,6/20/2020,Jun-20,Sat,Amex,,,-35.62,Spend,Kelli,Miscellaneous
4172,6/30/2020,Jun-20,Tue,Amex,,,-42.12,Spend,Kelli,Miscellaneous
4173,7/16/2020,Jul-20,Thu,Amex,,,-140,Spend,Kelli,Miscellaneous
4174,7/17/2020,Jul-20,Fri,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4175,7/23/2020,Jul-20,Thu,Amex,,,5,Inc,Kelli,Miscellaneous
4176,8/15/2020,Aug-20,Sat,Credit,,,-34.82,Spend,Kelli,Miscellaneous
4177,8/17/2020,Aug-20,Mon,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4178,8/30/2020,Aug-20,Sun,Amex,,,-44.76,Spend,Kelli,Miscellaneous
4179,9/10/2020,Sep-20,Thu,Amex,,,-11.93,Spend,Kelli,Miscellaneous
4180,9/16/2020,Sep-20,Wed,Amex,,,-165,Spend,Kelli,Miscellaneous
4181,9/17/2020,Sep-20,Thu,Amex_CredCard,,,-1.99,Spend,Kelli,Miscellaneous
4182,9/18/2020,Sep-20,Fri,Amex,,,-40.41,Spend,Kelli,Miscellaneous
4183,12/3/2019,Dec-19,Tue,Amex_CredCard,,,-157.93,Spend,Kelli,Parents
4184,12/3/2019,Dec-19,Tue,Amex_CredCard,,,-140.03,Spend,Kelli,Parents
4185,12/24/2019,Dec-19,Tue,Amex_CredCard,,,-82.27,Spend,Kelli,Parents
4186,1/7/2020,Jan-20,Tue,Amex_CredCard,,,140.03,Inc,Kelli,Parents
4187,1/24/2020,Jan-20,Fri,Amex_CredCard,,,-82.3,Spend,Kelli,Parents
4188,1/29/2020,Jan-20,Wed,Amex,,,-85.03,Spend,Kelli,Parents
4189,2/24/2020,Feb-20,Mon,Amex,,,-38.94,Spend,Kelli,Parents
4190,3/24/2020,Mar-20,Tue,Amex,,,-131.01,Spend,Kelli,Parents
4191,4/24/2020,Apr-20,Fri,Amex,,,-76.83,Spend,Kelli,Parents
4192,5/26/2020,May-20,Tue,Amex,,,-76.72,Spend,Kelli,Parents
4193,6/24/2020,Jun-20,Wed,Amex,,,-76.83,Spend,Kelli,Parents
4194,7/24/2020,Jul-20,Fri,Amex,,,-86.55,Spend,Kelli,Parents
4195,8/24/2020,Aug-20,Mon,Amex,,,-193.81,Spend,Kelli,Parents
4196,9/24/2020,Sep-20,Thu,Amex,,,-252.8,Spend,Kelli,Parents
4197,4/3/2017,Apr-17,Mon,Checking,,,-125,Spend,Kids,Acivities
4198,4/26/2017,Apr-17,Wed,Checking,,,-11,Spend,Kids,Acivities
4199,5/2/2017,May-17,Tue,Checking,,,-60,Spend,Kids,Acivities
4200,4/5/2017,Apr-17,Wed,Checking,,,-35,Spend,Kids,Activities
4201,4/21/2017,Apr-17,Fri,Checking,,,-85,Spend,Kids,Activities
4202,4/28/2017,Apr-17,Fri,Checking,,,-35,Spend,Kids,Activities
4203,5/9/2017,May-17,Tue,Checking,,,-35,Spend,Kids,Activities
4204,5/11/2017,May-17,Thu,Checking,,,-10,Spend,Kids,Activities
4205,6/2/2017,Jun-17,Fri,Checking,,,-80,Spend,Kids,Activities
4206,7/14/2017,Jul-17,Fri,Checking,,,-40,Spend,Kids,Activities
4207,7/17/2017,Jul-17,Mon,Checking,,,-332.5,Spend,Kids,Activities
4208,8/27/2017,Aug-17,Sun,Amex,,,-50,Spend,Kids,Activities
4209,9/25/2017,Sep-17,Mon,Checking,,,-167,Spend,Kids,Activities
4210,10/2/2017,Oct-17,Mon,Amex,,,-105,Spend,Kids,Activities
4211,10/24/2017,Oct-17,Tue,Checking,,,-15,Spend,Kids,Activities
4212,11/1/2017,Nov-17,Wed,Amex,,,-65,Spend,Kids,Activities
4213,2/7/2018,Feb-18,Wed,Checking,,,-10,Spend,Kids,Activities
4214,2/7/2018,Feb-18,Wed,Checking,,,-10.98,Spend,Kids,Activities
4215,2/15/2018,Feb-18,Thu,Checking,,,-25,Spend,Kids,Activities
4216,2/19/2018,Feb-18,Mon,Credit,,,-80,Spend,Kids,Activities
4217,3/6/2018,Mar-18,Tue,Credit,,,-69.06,Spend,Kids,Activities
4218,5/29/2018,May-18,Tue,Checking,,,-65,Spend,Kids,Activities
4219,6/4/2018,Jun-18,Mon,Checking,,,-150,Spend,Kids,Activities
4220,6/12/2018,Jun-18,Tue,Amex,,,-26.99,Spend,Kids,Activities
4221,6/13/2018,Jun-18,Wed,Checking,,,-85,Spend,Kids,Activities
4222,7/23/2018,Jul-18,Mon,Checking,,,-90,Spend,Kids,Activities
4223,7/30/2018,Jul-18,Mon,Credit,,,-135,Spend,Kids,Activities
4224,8/31/2018,Aug-18,Fri,Checking,,,-40,Spend,Kids,Activities
4225,9/5/2018,Sep-18,Wed,Checking,,,-40,Spend,Kids,Activities
4226,9/13/2018,Sep-18,Thu,Checking,,,-65,Spend,Kids,Activities
4227,9/14/2018,Sep-18,Fri,Checking,,,-40,Spend,Kids,Activities
4228,9/20/2018,Sep-18,Thu,Checking,,,-40,Spend,Kids,Activities
4229,9/28/2018,Sep-18,Fri,Checking,,,-40,Spend,Kids,Activities
4230,10/5/2018,Oct-18,Fri,Checking,,,-40,Spend,Kids,Activities
4231,10/11/2018,Oct-18,Thu,Amex,,,-31.06,Spend,Kids,Activities
4232,10/23/2018,Oct-18,Tue,Checking,,,-80,Spend,Kids,Activities
4233,10/23/2018,Oct-18,Tue,Checking,,,-80,Spend,Kids,Activities
4234,10/29/2018,Oct-18,Mon,Amex,,,-23.29,Spend,Kids,Activities
4235,10/30/2018,Oct-18,Tue,Amex,,,-26.49,Spend,Kids,Activities
4236,11/13/2018,Nov-18,Tue,Checking,,,-80,Spend,Kids,Activities
4237,11/20/2018,Nov-18,Tue,Credit,,,-110,Spend,Kids,Activities
4238,12/1/2018,Dec-18,Sat,Amex,,,-14.34,Spend,Kids,Activities
4239,12/7/2018,Dec-18,Fri,Checking,,,-10,Spend,Kids,Activities
4240,12/11/2018,Dec-18,Tue,Checking,,,-80,Spend,Kids,Activities
4241,12/15/2018,Dec-18,Sat,Amex,,,-17.25,Spend,Kids,Activities
4242,12/15/2018,Dec-18,Sat,Amex,,,-17.25,Spend,Kids,Activities
4243,12/15/2018,Dec-18,Sat,Amex,,,-17.25,Spend,Kids,Activities
4244,12/16/2018,Dec-18,Sun,Amex,,,-17.25,Spend,Kids,Activities
4245,12/27/2018,Dec-18,Thu,Amex,,,16,Inc,Kids,Activities
4246,12/27/2018,Dec-18,Thu,Amex,,,16.25,Inc,Kids,Activities
4247,1/21/2019,Jan-19,Mon,Amex,,,-40,Spend,Kids,Activities
4248,1/29/2019,Jan-19,Tue,Checking,,,-60,Spend,Kids,Activities
4249,1/31/2019,Jan-19,Thu,Checking,,,-20,Spend,Kids,Activities
4250,2/10/2019,Feb-19,Sun,Credit,,,-230,Spend,Kids,Activities
4251,2/25/2019,Feb-19,Mon,Checking,,,-109,Spend,Kids,Activities
4252,3/6/2019,Mar-19,Wed,Checking,,,-80,Spend,Kids,Activities
4253,3/13/2019,Mar-19,Wed,Amex,,,-60,Spend,Kids,Activities
4254,4/10/2019,Apr-19,Wed,Checking,,,-80,Spend,Kids,Activities
4255,5/15/2019,May-19,Wed,Checking,,,-80,Spend,Kids,Activities
4256,6/12/2019,Jun-19,Wed,Amex,,,-60,Spend,Kids,Activities
4257,8/3/2019,Aug-19,Sat,Credit,,,-160,Spend,Kids,Activities
4258,9/4/2019,Sep-19,Wed,Credit,,,-84,Spend,Kids,Activities
4259,10/20/2019,Oct-19,Sun,Amex_CredCard,,,-108.39,Spend,Kids,Activities
4260,10/20/2019,Oct-19,Sun,Amex_CredCard,,,-33.69,Spend,Kids,Activities
4261,10/23/2019,Oct-19,Wed,Amex_CredCard,,,10,Inc,Kids,Activities
4262,11/7/2019,Nov-19,Thu,Checking,,,-15,Spend,Kids,Activities
4263,11/7/2019,Nov-19,Thu,Checking,,,-15,Spend,Kids,Activities
4264,11/14/2019,Nov-19,Thu,Checking,,,-7,Spend,Kids,Activities
4265,12/17/2019,Dec-19,Tue,Checking,,,-70,Spend,Kids,Activities
4266,12/31/2019,Dec-19,Tue,Checking,,,-70,Spend,Kids,Activities
4267,1/3/2020,Jan-20,Fri,Checking,,,-70,Spend,Kids,Activities
4268,1/8/2020,Jan-20,Wed,Amex,,,-72.02,Spend,Kids,Activities
4269,1/8/2020,Jan-20,Wed,Amex,,,-105.25,Spend,Kids,Activities
4270,1/9/2020,Jan-20,Thu,Checking,,,-70,Spend,Kids,Activities
4271,1/16/2020,Jan-20,Thu,Checking,,,-80,Spend,Kids,Activities
4272,1/23/2020,Jan-20,Thu,Checking,,,-80,Spend,Kids,Activities
4273,2/6/2020,Feb-20,Thu,Checking,,,-180,Spend,Kids,Activities
4274,2/6/2020,Feb-20,Thu,Credit,,,-169.25,Spend,Kids,Activities
4275,2/8/2020,Feb-20,Sat,Amex,,,-19.95,Spend,Kids,Activities
4276,2/8/2020,Feb-20,Sat,Amex,,,-310,Spend,Kids,Activities
4277,2/12/2020,Feb-20,Wed,Checking,,,-60,Spend,Kids,Activities
4278,2/19/2020,Feb-20,Wed,Checking,,,-80,Spend,Kids,Activities
4279,2/26/2020,Feb-20,Wed,Checking,,,-80,Spend,Kids,Activities
4280,3/11/2020,Mar-20,Wed,Checking,,,-80,Spend,Kids,Activities
4281,3/17/2020,Mar-20,Tue,Checking,,,-80,Spend,Kids,Activities
4282,3/17/2020,Mar-20,Tue,Checking,,,-480,Spend,Kids,Activities
4283,5/14/2020,May-20,Thu,Amex,,,-9.99,Spend,Kids,Activities
4284,5/17/2020,May-20,Sun,Amex,,,-947.69,Spend,Kids,Activities
